DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
2652,효능군중복,단일,D000731,Spironolactone,스피로노락톤,-,[M099796]스피로노락톤,[02130]이뇨제,혈압강하작용의약품,20131226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,K+sparing이뇨제,
2463,효능군중복,단일,D000739,Aceclofenac,아세클로페낙,-,[M040359]아세클로페낙,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,비스테로이드성소염제,
2711,효능군중복,단일,D000740,Acipimox,아시피목스,-,[M085111]아시피목스,[02180]동맥경화용제,지질저하제,20121226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,Nicotinicacid계,
4866,효능군중복,단일,D000744,Alogliptin,알로글립틴,-,[A005744]알로글립틴,[03960]당뇨병용제,당뇨병용제,20200924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,DPP-4저해제(Dipeptidylpeptidase-4inhibitors),
2511,효능군중복,단일,D000745,Almotriptan,알모트립탄,-,[M252241]알모트립탄말산염,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,선택적5-HT1수용체효능제,
2724,효능군중복,복합,D000747,Ergotamine,에르고타민,[D000852]Caffeine(카페인),[M040398]주석산에르고타민/[M040579]카페인(함수)/[M040580]무수카페인/[M090611]카페인/[M223126]에르고타민타르타르산염/[M223183]카페인무수물/[M223184]카페인수화물/[M241017]무수물카페인,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,맥각알칼로이드계편두통치료제,
5387,효능군중복,단일,D000751,S-Pantoprazole,에스판토프라졸,-,[M115229]S-판토프라졸나트륨삼수화물,[02320]소화성궤양용제,소화성궤양용제,20220527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,양성자펌프억제제(ProtonPumpInhibitors),
2607,효능군중복,단일,D000752,Efonidipine,에포니디핀,-,[M257938]에포니디핀염산염,[02170]혈관확장제,혈압강하작용의약품,20121226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,CCB:Dihydropyridines,
2700,효능군중복,단일,D000753,Trifluoperazine,트리플루오페라진,-,[M051644]염산트리플루오페라진,[01190]기타의중추신경용약,정신신경용제,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,항정신병제(phenothiazines계),
2663,효능군중복,단일,D000759,Isoproterenol,이소프로테레놀,-,[M223175]이소프로테레놀염산염,[02220]진해거담제,호흡기관용약,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,베타수용체효능제,
2507,효능군중복,단일,D000766,Zaltoprofen,잘토프로펜,-,[M086829]잘토프로펜,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,비스테로이드성소염제,
2520,효능군중복,단일,D000773,Tramadol,트라마돌,-,[M080418]염산트라마돌/[M104509]염산트라마돌지속성제피과립/[M222893]트라마돌염산염/[M255410]트라마돌염산염,[01140]해열.진통.소염제,마약류아편유사제,20130722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,기타,
2617,효능군중복,단일,D000778,Thiothixene,티오틱센,-,[M259343]티오틱센,[01170]정신신경용제,정신신경용제,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,항정신병제(thioxanthene계),
2612,효능군중복,단일,D000781,Perphenazine,페르페나진,-,[M091367]페르페나진/[M232514]페르페나진염산염,[01170]정신신경용제,정신신경용제,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,항정신병제(phenothiazines계),
2518,효능군중복,단일,D000784,Nalbuphine,날부핀,-,[M082036]염산날부핀/[M257272]날부핀염산염,[01140]해열.진통.소염제,마약류아편유사제,20130722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,기타,
2540,효능군중복,단일,D000785,Nebivolol,네비보롤,-,[M246568]네비보롤염산염/[M254774]네비보롤염산염,[02140]혈압강하제,혈압강하작용의약품,20121226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,BetaBlockers,
2611,효능군중복,단일,D000792,Levomepromazine,레보메프로마진,-,[M222988]레보메프로마진말레산염,[01170]정신신경용제,정신신경용제,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,항정신병제(phenothiazines계),
2519,효능군중복,단일,D000794,Pentazocine,펜타조신,-,[M051738]펜타조신/[M093557]염산펜타조신,[01140]해열.진통.소염제,마약류아편유사제,20130722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,기타,
