DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
2067,임부금기,단일,D000610,Dutasteride,두타스테리드,-,[M102694]두타스테리드,-,-,20081211,전임상시험에서남성태아의외부생식기발달저해가능성.,경구용현탁액제/점이제|현탁액용산제/현탁액제용주사용용제/직장용현탁액제/일반현탁분무제/정량현탁분무제/이식용현탁액제/점이현탁액제/유제/틴크제/전제/침제/레모네이드제/방향수제/주정제/피부액제/피부리니멘트제/도료/샴푸/경구용액제/질세정액/관류제/점이액제/혈액항응고보존액제/밀폐제용용액제/장기보존용액제/주사/피부단자시험용용액/방광내적용용액/캡슐,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2072,임부금기,단일,D000460,Emorfazone,에몰파존,-,[M082008]에몰파존,-,-,20081211,임부에대한안전성미확립.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2073,임부금기,단일,D000157,Empagliflozin,엠파글리플로진,-,[M260057]엠파글리플로진,-,-,20160129,"임부에대한안전성미확립동물실험에서출생후발달에유해한영향보고",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2095,임부금기,단일,D000461,Everolimus,에베로리무스,-,[M255713]에베로리무스,-,-,20130523,"임부에대한안전성미확립.동물실험에서배태자독성(사망률|태자체중감소)및골격근변화와기형(흉골열등)발생률증가.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2104,임부금기,단일,D000512,Fesoterodine,페소테로딘,-,[M242751]페소테로딘푸마르산염,-,-,20150520,"임부에대한안전성미확립.동물실험에서배자독성보고.",서방성필름코팅정,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2107,임부금기,단일,D000519,Fingolimod,핀골리모드,-,[M252321]핀골리모드염산염,-,-,20130712,"임부에대한안전성미확립.동물실험에서생식독성(태아소실|장기결손|동맥간존속|심실중격결손)보고.",캡슐,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2108,임부금기,단일,D000212,FlecainideAcetate,플레카이니드아세테이트,-,[M201704]초산플레카이니드/[M239215]플레카이니드아세테이트/[M257171]플레카이니드아세트산염,-,-,20081211,동물실험에서기형발생이인정됨.,정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2111,임부금기,단일,D000129,Fludrocortisone,플루드로코르티손,-,[M263521]미분화플루드로코르티손아세테이트,-,-,20130712,"동물실험에서기형발생작용보고.태아의성장지체|언청이의위험등의증가|뇌성장및발달에영향가능성.신생아에부신부전증유발가능성.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2114,임부금기,단일,D000411,Flunitrazepam,플루니트라제팜,-,[M088375]플루니트라제팜,-,-,20140915,벤조디아제핀계약물의최기형성사례(대조군에비해높음)|신생아포유곤란|근긴장저하|졸음|황달증가및분만전연용시신생아금단증상(신경과민|진전|과다긴장등)보고.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2116,임부금기,단일,D000623,Fluorouracil,플루오로우라실,-,[M040740]플루오로우라실/[M083217]5-플루오로우라실,-,-,20081211,동물실험에서다지증|구개열등기형유발작용보고.,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/크림/경구용액제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2117,임부금기,단일,D000706,Fluoxymesterone,플루옥시메스테론,-,[M051839]플루옥시메스테론,-,-,20081211,-,정제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2121,임부금기,단일,D000306,Fluvastatin,플루바스타틴,-,[M214128]플루바스타틴나트륨,-,-,20081211,"임부에대한안전성미확립.동물실험에서과량투여시골격발달지연|모체독성|부정렬흉추|태자및신생아사망보고.",정제/캡슐/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2122,임부금기,단일,D000048,Folliclestimulatinghormone,난포자극호르몬,-,[M050515]인난포자극호르몬/[M089913]폴리트로핀알파(재조합-인간난포자극호르몬)/[M105120]폴리트로핀-베타(재조합난포자극호르몬recFSH)(숙주:CHO세포|벡타:pKMS.FSHαgβg)/[M106677]인난포자극호르몬(유로폴리트로핀)/[M249446]폴리트로핀(재조합-인난포자극호르몬)/[M251553]코리폴리트로핀알파(유전자재조합|숙주세포:CHO-K1|벡터:pKMS.FSHαβCTP)/[M262327]재조합인난포자극호르몬/[M263747]폴리트로핀베타,-,-,20140915,-,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2125,임부금기,단일,D000407,Frovatriptan,프로바트립탄,-,[M246494]프로바트립탄숙신산염일수화물,-,-,20121121,"임부에대한안전성미확립.동물실험에서생식독성보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2126,임부금기,단일,D000099,Fulvestrant,풀베스트란트,-,[M217916]풀베스트란트,-,-,20081211,동물실험에서생식독성(태자비정상및사망빈도증가등)보고.,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2132,임부금기,단일,D000688,Ganirelix,가니렐릭스,-,[M249464]가니렐릭스아세트산염(가니렐릭스로서),-,-,20081211,"임부에대한안전성미확립.보조생식술을실시할경우선천성기형발생가능성이자연임신에비해서높을수있음.동물실험에서태자흡수보고.",용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2133,임부금기,단일,D000072,Gatifloxacin,가티플록사신,-,[M257538]가티플록사신수화물,-,-,20081211,"임부에대한안전성미확립.동물실험에서태반무게와태자체중감소|골화지연과파형늑골증가|유산발생및출산자수등(출생자수|출생률|4일째생존율)의감소보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2135,임부금기,단일,D000366,Gemcitabine,젬시타빈,-,[M089424]염산젬시타빈/[M243857]젬시타빈염산염/[M243909]젬시타빈염산염/[M254894]젬시타빈염산염,-,-,20081211,동물실험에서최기형작용및태자치사작용보고.,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2137,임부금기,단일,D000170,Gemifloxacin,제미플록사신,-,[A005170]제미플록사신,-,-,20081211,"임부에대한안전성미확립.동물실험에서태자성장지연|모체독성및태자에서뇌/안구기형(편측성소안구증|무안구증|둥근형태의머리)보고.",정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,경구,정상,-,
2138,임부금기,단일,D000670,Gemigliptin,제미글립틴,-,[M254878]제미글립틴타르타르산염1.5수화물/[M263103]제미글립틴타르타르산염1.5수하물,-,-,20150520,"임부에대한안전성미확립.동물실험에서태반통과보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2142,임부금기,단일,D000600,Gliclazide,글리클라지드,-,[M099438]글리클라짓/[M222831]글리클라지드/[M258015]글리크라짓,-,-,20081211,신생아에서저혈당또는거대아확인.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2144,임부금기,단일,D000079,Glipizide,글리피지드,-,[M256618]글리피지드,-,-,20081211,임부에대한안전성미확립.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2148,임부금기,단일,D000113,Haloperidol,할로페리돌,-,[M040766]할로페리돌/[M089302]할로페리돌데카노에이트,-,-,20081211,"기형발생의심증례보고.임신말기나분만중투여시신생아에서기면|진전|과흥분성나타날수있음.임신3기에복용시신생아에서추체외로장애|금단증상(초조|근육긴장항진또는저하|진전등)보고.",정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2152,임부금기,단일,D000417,Hydroxychloroquine,히드록시클로로퀸,-,[M084124]황산히드록시클로로퀸/[M087341]히드록시클로로퀸설페이트/[M222909]히드록시클로로퀸황산염,-,-,20081211,"유사화합물인인산클로로퀸의고용량투여시와우각손상보고.아미노퀴놀린화합물의이독성(청각|전정독성|선천성귀머거리)을포함한중추신경계손상|망막출혈과비정상적망막색소와의관련보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,"2등급(말라리아치료시제외)",정상,-,
1963,임부금기,단일,D000378,Clobasam,클로바잠,-,[M051537]클로바잠,-,-,20121213,임부에대한안전성미확립,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
1964,임부금기,단일,D000030,Amisulpride,아미설프리드,-,[M089148]아미설프리드,-,-,00120925,임부에대한안전성미확립.,-,-,-,-,2등급,-,-,-,-,-,-,-,경구,정상,-,
1965,임부금기,단일,D000030,Amisulpride,아미설프리드,-,[M089148]아미설프리드,-,-,00120925,임부에대한안전성미확립.,-,-,-,-,2등급,-,-,-,-,-,-,-,경구,정상,-,
1966,임부금기,단일,D000030,Amisulpride,아미설프리드,-,[M089148]아미설프리드,-,-,20120925,임부에대한안전성미확립.,정제,-,-,-,2등급,-,-,-,-,-,-,-,경구,정상,-,
1967,임부금기,단일,D000809,Amitriptyline,아미트리프틸린,-,[M040348]염산아미트리프틸린/[M089101]염산아미트리프틸린서방정과립/[M201277]염산아미트리프틸린서방과립/[M223101]아미트리프틸린염산염,-,-,20121213,임부에대한안전성미확립.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
1968,임부금기,단일,D000152,Amlodipine,암로디핀,-,[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염,-,-,20081211,임부에대한안전성미확립.,정제/캡슐,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
1972,임부금기,단일,D000450,Arotinolol,아로티놀롤,-,[M223094]아로티놀롤염산염,-,-,20081211,동물실험에서고용량투여시신우확대|시신경결손의자연발생빈도증가보고.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
1902,임부금기,단일,D000249,Acetazolamide,아세타졸아미드,-,[M040351]아세타졸아미드,-,-,20130712,동물실험에서기형발생보고.임상에서임신제1삼분기에노출된후사지|눈의기형과두개골-위턱얼굴및심장기형발생보고.,정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
1914,임부금기,단일,D000550,Amikacin,아미카신,-,[M020084]아미카신/[M020085]황산아미카신/[M235156]아미카신황산염/[M243343]아미카신황산염,-,-,20081211,신생아에제8뇌신경장애가능성.,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
